Rings,Sex,Length,Diameter,Height,WholeWeight,ShuckedWeight,VisceraWeight,ShellWeight
1,I,0.075,0.055,0.01,0.002,0.001,0.0005,0.0015
1,I,0.07638184934564257,0.055004441562236356,0.010043509153456288,0.0011136067653126458,0.001514939030843995,0.0006250612222378425,0.0016583567540469522
1,I,0.075,0.055,0.01,0.002,0.001,0.0005,0.0015
0,I,0.07533685390139797,0.054052540233262815,0.010451546899193021,0.002916384480785426,0.001890003171777438,0.0006438302140818221,0.0012613018834281393
0,M,0.07475232399593212,0.055312952974083895,0.01005821021184167,0.002426688976883398,0.0008102888186029796,0.0005736773869167938,0.001210570342329745
1,I,0.07397397469549903,0.054285405809733886,0.010961522555517382,0.0026238925139814373,0.000822148568928331,0.00042455503851780143,0.0014924078766192382
1,I,0.07354042297392145,0.05484406947757239,0.010018794537251768,0.0020861625684841494,0.001161178954253057,0.0006094202321738459,0.0015520960446030092
2,I,0.15058816864616192,0.10017516811656792,0.02519352846719065,0.015011952264094228,0.00461239213037442,0.004047889564914492,0.005128647587018432
1,I,0.1508359590026414,0.09960278048875139,0.02495325900126408,0.015195307906010605,0.004432595538764188,0.0038794511225996994,0.00502576547306244
1,I,0.1504525971527319,0.09953281349872693,0.025062006165144955,0.015171990594137678,0.0044852209894400506,0.004064420339186118,0.0050782763617462515
2,M,0.14994880199161228,0.099895126026406,0.024926688308266096,0.015351638317082205,0.004537761697787525,0.0040238512496358885,0.004989695984747915
2,I,0.15,0.1,0.025,0.015,0.0045,0.004,0.005
1,I,0.14963369349032546,0.10005032016641922,0.0250443609410741,0.014936247892322974,0.004459807691080609,0.003921180749404473,0.004916611056867211
2,M,0.14973496027034483,0.1002152332008086,0.02518127880075369,0.014853882952017367,0.004501386644376578,0.004044115171818407,0.005147620844210577
3,I,0.1295282405974715,0.09937293018538568,0.029655755387663015,0.012671352508950422,0.004415994584811231,0.003198605292369897,0.0040557580736965025
2,M,0.1300269246822018,0.10019926975567035,0.030134333318054426,0.012980337107877287,0.004493199922423623,0.003162225195029428,0.004116677064254601
2,I,0.13121870350597734,0.1001828963316052,0.030103824296766724,0.012796494507090158,0.004610617762902361,0.0030768431772801026,0.004087887811291009
3,I,0.13,0.10428761690156153,0.03296893576055475,0.013530334001886088,0.004927064807723645,0.003416487117882842,0.0044293907651802526
3,I,0.1302893951371163,0.09986464840941116,0.03000860870803507,0.013513895364123637,0.004232699345088472,0.002864365880297225,0.003915192492982956
2,I,0.12998791900504061,0.10094013176943567,0.030358196551437948,0.012638984292289407,0.0044291557572492465,0.003015067491208035,0.003809752915774272
3,I,0.13,0.1,0.03,0.013,0.0045,0.003,0.004
2,I,0.14031934912444838,0.10507294577349285,0.03515018126292607,0.013621004588752265,0.005209821361903956,0.0025094333293701606,0.00391816981514026
2,I,0.14070403351794908,0.1046365193845561,0.0352694973011951,0.014209586340890217,0.005557467482743304,0.00253464811916839,0.0038541273997368094
2,I,0.13978895400650185,0.10547338918666865,0.03497748800282259,0.013737194052732826,0.005440998640367174,0.002652929543656745,0.003942667964019264
3,M,0.13969330375389696,0.10437452796470392,0.034955288153425176,0.014745260584115448,0.005554065839373404,0.0024531688514457975,0.004078011553792641
3,I,0.14001453428338656,0.10526207137390656,0.03473002787565072,0.013989602474126665,0.005460670799992799,0.0025649921473284653,0.004121382547988517
2,I,0.13973349179351974,0.10440027385218038,0.03484911345759469,0.014155396109749302,0.005285906279140115,0.0024850448983288684,0.003877111177555516
3,I,0.14,0.105,0.035,0.014,0.0055,0.0025,0.004
3,I,0.16,0.11,0.025,0.019373189924013164,0.006827758075789239,0.005538036540455285,0.005186936456036378
2,I,0.1601804158821875,0.10971727850737084,0.024942057336102472,0.01805683114058199,0.006455365472696073,0.005561649794458777,0.005120443674204359
3,I,0.16012080924903388,0.10954428094273952,0.02494095816875097,0.018449828086166135,0.006325491122626729,0.005529987581448333,0.005009328964035688
3,I,0.15968069225834314,0.11005341896430056,0.024974883716971503,0.01824229593518086,0.006519962824263153,0.005579707159751211,0.004909038103408721
3,I,0.1598520267237207,0.1097930335787288,0.024995328056602244,0.01803789321360148,0.006626648514750708,0.005508928550694933,0.00493466141817678
3,I,0.1597737810415259,0.11026452415839533,0.024871990409818717,0.018102148637238327,0.006437095481085402,0.0056161692205474725,0.0049816632972403425
2,I,0.16124097653338465,0.11017935672448151,0.024916997491042734,0.01824150154918109,0.0067310342147815,0.005560532735572093,0.005042508824688521
3,I,0.1652008479382597,0.11981469236822286,0.04989195712827744,0.02120954269949232,0.007450416988161772,0.004520349208997559,0.014084091274271422
2,M,0.16450112570954747,0.11971669131094911,0.05029532770758654,0.02074855461954254,0.007482082793482249,0.004528830134374598,0.013918515384514234
2,I,0.16527714543657246,0.12004864863826853,0.04997986729097441,0.020764285009991404,0.007306535614499444,0.004503821826282579,0.014043738115866995
3,I,0.16447062554005995,0.12004755857086102,0.04977375858529067,0.020946126750057012,0.007548645735125962,0.004440194521024336,0.014063216733357607
2,I,0.1652144117145133,0.1207314087925938,0.049857679968625015,0.021083215904926025,0.007710546339257177,0.0043535732929352935,0.014058819902696234
3,M,0.16409978287623272,0.12000737059601525,0.04992649534988484,0.021704429126260152,0.007356362016293774,0.004417000511147362,0.013985394316268327
2,I,0.16527595094528796,0.11928597395549602,0.04977773599475261,0.020854206506820874,0.007335401439727244,0.004477106346553118,0.01409360903507556
3,I,0.19030696838279876,0.13978464887036918,0.029838095580358884,0.03205527348786224,0.012551700627912044,0.0050023670049329175,0.010519343373428663
2,I,0.19051934398803597,0.13958390265682924,0.03010798378052674,0.030870149618147262,0.012437146663752577,0.004984694629737206,0.010572971160821778
