Rings,Sex,Length,Diameter,Height,WholeWeight,ShuckedWeight,VisceraWeight,ShellWeight
15,M,0.4538392300024049,0.3657513719482656,0.09513066855314299,0.5157314489474047,0.22171760673120514,0.10340833087145938,0.14890326698546916
14,M,0.4547364870216642,0.3649784240321411,0.09499540743218433,0.5274831342867868,0.2207948929350107,0.1045250225465244,0.15228957836204074
15,F,0.4571269058550624,0.364433683049173,0.0946602007239952,0.5036075027498824,0.2294720412039431,0.09759236216242781,0.1552257116345544
14,F,0.45380802069426024,0.36575842761026367,0.09513995735508722,0.5184215477364126,0.22324571666475862,0.09835568580523026,0.15043675084216937
15,M,0.4563528297671425,0.363848299234559,0.09468842153325586,0.5203075366306409,0.2218824286636237,0.1009727212126197,0.15002930095413125
14,M,0.4536015747643879,0.36543757953846095,0.09435133991348163,0.5137142031245804,0.2231916033287084,0.09856864886080018,0.1457834504761534
14,M,0.4557225108409212,0.36424620816719316,0.09422261646455442,0.5106940750183238,0.22424625793442182,0.10231255462779285,0.15074286319305816
16,F,0.545,0.425,0.125,0.768,0.294,0.1495,0.26
16,F,0.5428963457131253,0.4255464884266907,0.12535734982266228,0.7711091898727173,0.2987769458110267,0.15080298999905759,0.25864317193049463
15,F,0.5458566083289782,0.42477366139425654,0.1250239663309483,0.7740733807641091,0.2876798461511062,0.1495015290123947,0.25895460133588705
15,F,0.545030569511736,0.4238852149455256,0.12485288021605828,0.7765176363774757,0.29515943139132017,0.15022286631908052,0.2553387493230541
16,F,0.5466619426736068,0.4266715947606444,0.12433694066748893,0.7712893651322493,0.28945933415688213,0.14844690800907773,0.2591043932422978
16,M,0.544217582372602,0.4261258721510625,0.12454050614346039,0.7698517272521371,0.2923460023095358,0.1480720944498407,0.2563418763513441
15,F,0.5427060074143553,0.4243747958977146,0.12529250959185464,0.7634960077180184,0.29294140122545237,0.14797872206553433,0.25776657106450984
19,F,0.5507718113519438,0.44077303513792243,0.15008521874846484,0.8826648571845075,0.31111503966293746,0.14934900387271988,0.3274015249733433
19,F,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32
19,F,0.5526232127123735,0.4390549071007984,0.15103450150610837,0.8987991244314646,0.31896178278716647,0.1501323787244256,0.31851830717378693
18,F,0.5531235533228046,0.4397551787749703,0.14968447520681488,0.8996638965601181,0.31373458182479647,0.14984162611481197,0.3187667521441075
19,F,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32
19,M,0.5480452807363755,0.4398229757013606,0.1497420356593484,0.8867256825355854,0.31312136985198036,0.15114487761626985,0.3218222108834024
17,M,0.5591523901563401,0.44391811999463754,0.15114310617615503,0.8950822622388858,0.31550445034519803,0.15649016362614268,0.3248770886170477
13,M,0.5239323673876173,0.3801740651561364,0.14029052599894096,0.6119291109217374,0.1983316149431479,0.1502324154947584,0.20405593275470457
14,M,0.5230761044318382,0.3811828739705009,0.13941349862581637,0.6071215680357667,0.1866875636195827,0.14522463948702638,0.20934589695117373
13,M,0.5236649883673374,0.37836197388990284,0.139537040529927,0.6148070215256347,0.19245144589372387,0.14722792117037475,0.22306294377731187
