HousValue,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
12.7,1.131,0.0,8.14,0,0.538,5.713,94.1,4.233,4,307,21.0,360.17,22.6
12.678359185597012,1.134769625700771,-0.04888773118938055,8.124232248226448,0,0.53768953651997,5.708520583853759,94.06010478744284,4.246582278526517,3,306,20.995817794528225,360.34894668509236,22.416091751573756
12.630189911349579,1.1359848628978164,-0.025131473709659055,7.9779933267695595,0,0.538554183703677,5.717672767250101,94.2268203645193,4.220909221664602,4,307,20.962439060963753,360.1742480405945,22.565072053633596
12.7,1.131,0.0,8.14,0,0.538,5.713,94.1,4.233,4,307,21.0,360.17,22.6
12.71359045695322,1.12380201929712,0.052585391983871584,8.00331487679475,0,0.5373437257878969,5.706716056494046,94.22931342651789,4.27467068361447,4,307,20.94883816421279,360.1847947308759,22.689224426103667
12.754289976054245,1.1464157897155312,0.029297366783365083,8.169500880576283,0,0.5383639650156091,5.717360891061229,94.00540985426535,4.244531182946856,4,307,21.010183940034146,359.9073446828381,22.510194938123966
12.76606005339982,1.1272293104300501,0.19550413069448108,8.20376823962977,0,0.5389074265856941,5.712236623956891,94.13069924831974,4.228332253126476,4,306,20.978020066994848,359.75777876747327,22.698453664199224
13.147032132666164,1.1329449773704843,0.061741355614551456,8.13128093352594,0,0.5376655201248415,5.692527017445654,95.14153814784657,3.7680389078067216,4,307,20.978486838326614,359.1313258730341,18.417724169045787
13.14475070657732,1.1512232861461082,-0.0932195537680529,8.214465976372946,0,0.5388306657021102,5.707240845919075,95.00860174953047,3.80771108222892,4,307,20.989455279733217,358.511935914248,18.233634358044995
13.077635656301002,1.1577153356286198,0.13442163907142154,8.020719428930366,0,0.5373093367245507,5.70596359453464,94.69389382051283,3.803434060348819,3,308,21.017842773349116,358.8909008839618,18.30997947677778
13.060888862688437,1.1521333524614659,0.13397355188244328,8.274065120357065,0,0.5379901992955648,5.704599696369486,95.20693037485671,3.808987788084519,4,306,21.002635280691308,358.3369737343488,18.71030555284591
13.102755512777426,1.1560453303712506,0.013174936637106064,8.038847784417985,0,0.5391977066971482,5.7015021779663195,94.74961804428155,3.751614352107813,4,307,21.04417900487982,359.20175625547586,18.432982951598095
13.046491178493053,1.1484820337136323,-0.03306797154030488,8.177640915036537,0,0.5377379338148247,5.692969920853409,94.92536175983615,3.8108545808556817,4,306,20.959946918624507,358.35654622811427,18.307105936533034
12.917759621842295,1.167597450753138,0.0,8.14,0,0.538,5.708146391831604,95.71080351697066,4.018556243959463,4,307,21.0,358.94104013035275,20.608059297222916
13.638038753696627,1.264824475470648,0.35970531544905954,8.026439455376625,0,0.5388525204598649,5.5670960614608616,97.88608858310813,3.8131204749502268,3,306,21.024950252310035,376.68708519532555,21.01071437990909
13.6,1.252,0.0,8.14,0,0.538,5.57,98.1,3.798,4,307,21.0,376.568,21.02
13.605532564480658,1.2413396446872982,-0.24032392412491577,8.233998505090762,0,0.5390673798668019,5.5684881306080465,98.34682922595465,3.78368708601861,4,306,21.053710808516815,376.22524702684336,20.80077479207112
13.87181138739565,1.2935989085229298,0.0,8.14,0,0.538,5.6036355801052125,99.20020027257736,3.8680140745932556,4,307,21.0,376.62264529105784,26.95305007503307
13.576777096903173,1.2445847247248782,0.10545642215863932,8.09607034675369,0,0.5391896575770682,5.5748427431358705,98.24696031347258,3.78524652954705,3,306,20.98108914711705,375.9682997898157,21.15179205867313
13.858679040100768,1.253039045076065,0.0,8.14,0,0.538,5.613023509340998,99.31332603118493,4.144578599665918,4,307,21.0,376.57432087939964,26.177954268822162
13.655060822100134,1.2320332169933128,0.003237997620294123,8.158231038841004,0,0.5374069787170326,5.57410701272815,98.25705522091792,3.857280407697137,4,307,21.033697964768454,376.5979076934895,20.839992325867595
14.44123454333727,0.24825624344552547,0.1481962478095686,7.032630310357061,0,0.44773138305963345,5.401682681559673,95.12429375620937,5.8331693119153964,3,232,17.884361264439068,397.0850710232313,31.01163601076329
14.4,0.254,0.0,6.91,0,0.448,5.399,95.3,5.87,3,233,17.9,396.898,30.81
14.408074932929713,0.2632111434230244,-0.03966577702556978,6.853056259051421,0,0.4482797524895766,5.398556367412041,95.54049426265365,5.894767217513803,2,233,17.883175768879862,396.86408554832775,30.702132495263882
14.425461410740134,0.25970785644074385,-0.06327618132188681,6.831690689284103,0,0.44735616594382077,5.392780980637601,95.51674967932537,5.891564279887647,3,233,17.91138165071881,396.89856955362706,30.752924963766713
14.368925305065032,0.24945641403590196,0.029819277693438652,6.932180928426233,0,0.44865844574157204,5.400196673302805,95.57922393101732,5.857007586708262,2,232,17.85686211673231,396.90997828265046,30.740573727516992
14.398839820192368,0.2628603963722755,-0.08316686496408429,7.0557482156063145,0,0.44853737752021605,5.398532932435685,95.3807354257729,5.885054129975272,3,232,17.81103509577677,397.31079047203633,30.95563880874411
14.4,0.254,0.0,6.91,0,0.448,5.399,95.3,5.87,3,233,17.9,396.898,30.81
14.787318275509742,1.1971081977321012,0.0,8.14,0,0.538,5.8298028831319275,103.60943927799643,4.3313239909105805,4,307,21.0,394.5654841997695,20.60241135207518
14.481852617553775,0.989170017317127,0.15470797960141805,8.037052784204482,0,0.537248442709325,5.817254203243277,100.05345127295364,4.104379440359115,3,308,21.00094837590015,394.7873316017205,19.872434056489997
14.45853473611209,0.9876850150892917,0.07394382249680813,8.15403879825522,0,0.5380831675887866,5.8093523370485105,100.04722111412553,4.123907887582988,3,307,20.984214602323235,394.6548582072633,19.895426624427124
14.501831802563405,0.9744311325793048,-0.09733757226715281,8.10134970395373,0,0.5368383028208545,5.822487967401411,100.11155069443662,4.15023084925581,4,308,20.933652494980045,394.62638285440744,20.004752605992408
14.508536387913665,0.9864395458785326,0.02385901953055019,7.901166313446546,0,0.5382561167145815,5.817681555416101,100.09091486479994,4.112754903315696,4,307,21.041103952118434,394.51407619635035,19.92266399816466
14.800573030009502,1.009484945200632,0.0,8.14,0,0.538,5.877059598666285,103.63393930927894,4.133673477323343,4,307,21.0,394.55786399196074,21.90720089738965
14.481382646417202,0.9931715466080249,-0.041469599437793936,8.10814525267499,0,0.5369269084459806,5.811184291008542,99.96383502265698,4.088276320666351,4,307,20.96968299970484,394.2270752837171,19.982310769949446
14.5,1.355,0.0,8.14,0,0.538,6.072,100.0,4.175,4,307,21.0,376.729,13.04
14.495818291970341,1.3687718048052095,0.2713731682141611,8.063895572702597,0,0.5376667213634553,6.069208470657881,99.62423890783883,4.1706252284096434,3,307,21.03546101154775,376.9154256323082,13.00777616575224
14.47827493519211,1.3619077459197055,-0.0984096901797237,8.153663166685268,0,0.537794704718751,6.078238768655946,99.97460339930237,4.180552259956402,3,307,20.965948308454983,377.16363316131077,13.14949381243048
14.5,1.355,0.0,8.14,0,0.538,6.072,100.0,4.175,4,307,21.0,376.729,13.04
14.536668267632612,1.3551260650488526,0.013781081265618412,8.053888240974016,0,0.5378211788122406,6.076056296753597,99.99171837923349,4.187156335528645,4,306,21.041007291051507,376.7138389165583,13.231170212455028
14.521434950461252,1.3572091911090012,0.0628689822367774,8.154411526100859,0,0.5389076156533732,6.071610026115941,99.97659911594884,4.2063029178197455,3,307,20.99767315077813,376.6826555520762,12.928190725364134
14.525616436883237,1.350337817020161,0.1038439824151244,8.056922323909333,0,0.5381619817647139,6.079828285544632,100.10890832018353,4.15477499222714,4,308,20.99229264300603,376.77126026672084,12.92802575334172
14.974923073373889,0.23934965550930865,12.578477520534632,7.814373476189532,0,0.5225895516358905,6.376940938176516,94.17157477966502,6.290682700877566,4,311,15.164510030227374,392.1944663986861,20.678250691765175
15.0,0.225,12.5,7.87,0,0.524,6.377,94.3,6.347,5,311,15.2,392.52,20.45
15.021470907358736,0.22324255764913847,12.403377967203314,7.752646062182248,0,0.5234320631772156,6.369192144226888,94.26317312173661,6.350911913988092,5,310,15.127734325141713,392.5212955404395,20.463365842521583
14.977410959439041,0.21544979644821718,12.34030628655766,7.809399487617009,0,0.5242103430752507,6.375170061947582,94.50636774736988,6.337463637621612,4,311,15.178368142508187,392.4612298878295,20.488941004656933
15.059781019378054,0.23391460283658297,12.49459838346818,7.726926967369827,0,0.5227812332125716,6.375592240977037,94.30764846810817,6.339687118210215,4,309,15.172562807061793,392.71870403573035,20.456898938575634
15.0,0.225,12.5,7.87,0,0.524,6.377,94.3,6.347,5,311,15.2,392.52,20.45
14.984906389063827,0.2256621294688847,12.539858141150026,7.733064285440782,0,0.5238409816483035,6.377957891258771,94.29568784491542,6.381476322288587,4,310,15.197511652726183,392.10862185784606,20.612738140553837
15.215787189428227,1.2161843395703775,0.2646620176216613,8.10514944268182,0,0.537073223919237,6.145774140734837,91.85886245039497,3.9879299076542147,4,307,20.969853209968903,396.6598335834691,18.687636102310087
15.2,1.232,0.0,8.14,0,0.538,6.142,91.7,3.977,4,307,21.0,396.898,18.72
15.255906314012217,1.2392862157133782,-0.06263485516021214,8.103239510869164,0,0.5379591788099569,6.141256543149366,91.90027553032617,4.019334687112922,3,306,20.968138806946282,396.9756592037083,18.722743339806836
15.2,1.232,0.0,8.14,0,0.538,6.142,91.7,3.977,4,307,21.0,396.898,18.72
15.216084925954114,1.2205058091617134,0.13378388655725068,8.0866372662238,0,0.537639769996624,6.138713436354214,91.842278378982,3.9532969261432385,4,307,20.974538875767234,396.8810627047066,18.65255438559409
15.2,1.232,0.0,8.14,0,0.538,6.142,91.7,3.977,4,307,21.0,396.898,18.72
15.3284874310425,1.5809636573112065,0.0,8.14,0,0.538,6.342694357986613,93.1151650213154,4.063997093996351,4,307,21.0,399.1851744949631,19.328850881744636
15.440876132500762,1.1896434495990569,0.0,8.14,0,0.538,6.096159585575688,95.17001132138255,4.757153414048629,4,307,21.0,395.6313450733349,18.089304149860773
15.008381039949622,0.9761880227982404,0.0,8.14,0,0.538,5.971474317599301,97.32797310444995,4.6317301042930605,4,307,21.0,394.4308618685883,18.174171546055266
14.702330420106673,0.8720697656923381,0.0,8.14,0,0.538,5.957951052767996,99.98673588258413,4.423522082905707,4,307,21.0,394.49370446887764,18.513589705290265
15.610400327365369,0.754718782626802,-0.06029502100497022,8.22793589521288,0,0.5374611890059785,5.922593385284336,93.91292307905817,4.397398982205901,4,307,20.991030740145522,394.2151387932514,16.147765007841954
15.6,0.75,0.0,8.14,0,0.538,5.924,94.1,4.4,4,307,21.0,394.328,16.3
15.44720772897922,0.9565362141757079,0.0,8.14,0,0.538,6.107765161335774,95.95075509637053,4.687695803120095,4,307,21.0,396.61604998260714,16.58306369102991
15.42275136291476,0.9190889090678322,0.0,8.14,0,0.538,6.019190532599285,94.25440042361438,4.735759441146832,4,307,21.0,395.2600108483343,18.587908963745384
16.0,0.172,25.0,5.13,0,0.453,5.966,93.4,6.818,8,284,19.7,378.078,14.44
15.954565243248572,0.17557184369030815,24.97720010349505,5.020506093433565,0,0.451742923758781,5.968230621132409,93.57667328555296,6.839701020500323,8,283,19.668759242008303,377.9765189597066,14.623029400017423
15.95233974574202,0.1824469156195517,25.1679511991666,5.1194803656774575,0,0.45158054448113644,5.9698109931664405,93.2822123897553,6.809173406035671,8,283,19.67079351760685,378.54128546153044,14.591247185148697
16.01263338919428,0.1757805157327391,25.03455909506473,5.104563030834784,0,0.45342875707799973,5.950393840738446,93.4670214152391,6.833503907005228,7,285,19.719164989614136,378.16020863375905,14.380808879491575
15.996527930649318,0.17268472612975513,24.98282506358972,5.1402394425679665,0,0.4525099797901327,5.971489178171953,93.53110288129501,6.843949505511504,7,283,19.626472904289525,377.93193137030266,14.27589047322404
16.043589920540448,0.15848391191877687,25.230903999361747,5.059152040582486,0,0.4520959875928636,5.960255933442041,93.20917711962818,6.8198121846404,8,283,19.677112267778917,378.0792222069218,14.61143184387925
15.99807596018257,0.17660657564754578,24.875312641613313,5.055381713886599,0,0.45221348829589025,5.968266154898396,93.35184307655211,6.830452400083613,7,284,19.687217510571717,378.407027132014,14.371278163149702
16.533837709688715,0.20654538682785867,12.805537741806894,7.972938785581426,0,0.5239183865657085,5.63081331345762,100.05947893359078,6.07665172840358,4,309,15.213410923105135,386.33216107891633,30.01100550952373
16.465131059587176,0.21219802644673022,12.546551681209412,7.798590397751889,0,0.5248049736907199,5.627732628709376,100.15487584252644,6.086643670641902,4,311,15.156007720505205,386.2508965862361,29.97044191876436
16.5,0.211,12.5,7.87,0,0.524,5.631,100.0,6.082,5,311,15.2,386.629,29.93
16.511155470087196,0.20854530499329332,12.374649948676376,7.982905621588206,0,0.5228042180848456,5.64055861538453,100.04378740599068,6.050164034575645,4,310,15.148678870922144,387.0669807979349,29.89321923526797
16.473533540171335,0.19670415941505975,12.530606019152302,7.967399695487998,0,0.525646582769972,5.628845653361541,99.99516048223539,6.065963041886618,5,311,15.265051361325686,386.6756849836049,29.949073019019444
16.512187934669868,0.21538106449228664,12.465578550414149,7.9162112105333655,0,0.5236825889792549,5.630567728290857,99.9631514333478,6.079076990164893,5,310,15.195443295484354,386.7543168170244,29.886677154221907
16.486764594533987,0.19991503513120748,12.534956526029845,7.898049882567129,0,0.5239506588474782,5.629395153366424,100.01744780804307,6.065412022066416,5,311,15.176595762385126,386.7719324014273,30.10865203494795
15.122242542295366,0.23297335516323064,0.0,6.91,0,0.448,6.453399953341007,93.51818444042765,5.691393272179808,3,233,17.9,392.9830633862707,27.23648587699185
15.782838770483497,0.2538955653797968,0.0,6.91,0,0.448,6.594058803111527,87.58396121567377,5.813521089736388,3,233,17.9,395.3434443711159,23.988314421950985
16.592891668693493,0.2307273344137813,0.28674931239990115,6.960490391104343,0,0.4483056641332342,6.0309316517407305,85.60712977091791,5.685485959031121,2,233,17.91846916332492,392.7321313456343,18.682649046406574
16.627158419073254,0.2362994878080927,-0.19116485535513938,6.983595175997503,0,0.4472381252631457,6.017995636570057,85.71866663971964,5.67976676069833,3,233,17.927709818226486,392.81289687382605,18.59195095279531
16.57897327259837,0.24366888349045243,-0.1695970878936021,6.787577323829384,0,0.4496234815389244,6.021194779843644,85.60503480442583,5.677406911556975,2,233,17.892352354831335,392.66044032036075,18.643100044102198
16.682619568560696,0.21470031823694227,-0.1374393893839435,6.799542261486717,0,0.44777981208221473,6.027044384651651,85.57920109937366,5.687471450089049,3,233,17.903847034150413,392.45205204086426,18.689317694227846
16.568317120926977,0.22718554962803555,0.009578915964560928,6.812467626809836,0,0.44862528045619704,6.0300828996138165,85.41497586386036,5.677384231199852,3,233,17.897423907554025,392.8131781990338,18.912635380555283
16.59926244600694,0.672901360903304,-0.05963526409179975,8.18492692639257,0,0.5390603505035508,5.80654995023545,90.15881964324292,4.719385833561178,3,307,20.99410294853505,376.93387848084456,14.839127150499063
16.6,0.672,0.0,8.14,0,0.538,5.813,90.3,4.682,4,307,21.0,376.879,14.81
16.599038348414496,0.6587296802624034,0.26780062090493034,7.979664467808532,0,0.538956627328996,5.811561832763271,90.14950770824544,4.628090990188199,4,308,21.060643848242794,376.99106176735546,14.6058402581083
16.599135164503362,0.6721112418359858,-0.05909647770157585,8.100970439454924,0,0.5388650438462597,5.812715815575669,90.24897928716422,4.702403567857765,4,305,21.061157693861293,376.82287187281287,14.991365552943703
16.635538902200462,0.6707013823506904,-0.2619782947351991,8.341510151480065,0,0.5374761168080037,5.8152868936689845,90.40683054601469,4.683059011489905,3,308,20.94365209970316,377.16023176048003,14.696073214829026
16.59266235602389,0.6684506452793627,0.3093116592563579,8.26879585015163,0,0.5384774990598092,5.816295277766689,90.2723212103983,4.693525876491093,4,307,20.993868880759706,377.41860366510724,14.804884935236927
16.62931407601273,0.6740474961264847,0.001267916332135262,8.119107781279933,0,0.5379082263519823,5.811871439441187,90.23985860628875,4.730568653098741,4,305,21.07238581271486,376.9710438402299,14.85326983018618
17.3,0.15,0.0,25.65,0,0.581,5.856,97.0,1.944,2,188,19.1,370.309,25.41
17.253348983656824,0.14127489906342844,0.03381235590140849,25.58082731632295,0,0.5790550106079958,5.860703172956479,96.82916498175771,1.931188180210932,1,187,19.147210436398687,370.1110951556079,25.458991949428945
17.278664373423297,0.14902644101855583,-0.03591549122230556,25.50670496738345,0,0.5810893326213844,5.850306380469344,96.84462272191595,1.966400803337752,2,186,19.11528478187745,370.4275975460173,25.213490599401894
17.32064722804685,0.14497560244304958,0.008177677013585086,25.579795422356373,0,0.5794823505601144,5.856183037609111,97.14875808270533,1.9354727294139715,2,187,19.12299168993405,370.42205992516,25.449256265430844
17.3,0.15,0.0,25.65,0,0.581,5.856,97.0,1.944,2,188,19.1,370.309,25.41
17.308395509443855,0.16031313993091548,0.09068968692199383,25.60969638234913,0,0.5819107637009631,5.849459828320714,97.17081993288076,1.9498038438816447,2,189,19.03578241515982,369.8268371379397,25.295606078742598
17.325537349258546,0.14299414145415085,-0.08399892308097782,25.564355117617197,0,0.5802056977207435,5.8561690061068665,96.77237254664779,1.9344721309550643,2,186,19.11570963152876,370.2704273610225,25.316315187471247
17.46091700556121,0.7821933815774814,-0.031041524377857198,8.154074784377144,0,0.5391371536265023,5.988309436970797,81.59249311425087,4.260306682858876,3,307,20.979447521119916,386.8763643127896,14.401219698137009
17.523854227221634,0.7729583206985358,-0.29465752182421434,8.166037235386208,0,0.5384678804686156,5.989710458879906,81.77706907739157,4.269959384063603,3,306,20.984108808910378,387.1334909659048,14.71909073028773
